"Owner","Property Address","Control Map","Group","Parcel","Special Interest","Parcel ID","Subdivision","Lot","Class","Sale Date"
"BAREFOOT PROPERTIES LLC","EASTLAND STREET EAST  204","113N","C","004.00","000","113N C 00400 000","EASTLAND SUB PH 2","3A","Commercial","10/1/2014"
"BAREFOOT PROPERTIES LLC","EASTLAND STREET EAST  208","113N","C","004.01","000","113N C 00401 000","","3B","Commercial","10/1/2014"
"BAREFOOT PROPERTIES LLC","COLLEGE STREET  246","113N","F","009.00","000","113N F 00900 000","","","Commercial","7/31/2014"
"BARKING SPOT LLC c/o PAULA WOODWARD MANAYAN & DONALD E MA","BIG STATION CAMP BLVD  123","137","","011.00","001","137    01100 001","","","Commercial","5/31/2019"
"BARNES MICHAEL","COLLEGE STREET  421","034D","A","033.00","000","034D A 03300 000","SHANNON S/D","IST","Commercial","6/2/2021"
"BARNES MICHAEL D","PLEASANT GROVE ROAD  1612","028M","A","024.00","000","028M A 02400 000","PLEASANT GROVE M H P","","Commercial","12/19/2023"
"BARNES MICHAEL D","CENTRAL DRIVE  112","126M","B","005.01","000","126M B 00501 000","DENTON SUB","2","Commercial","9/14/2023"
"BARNES MICHAEL D","CAGE ROAD  0","163D","D","022.00","000","163D D 02200 000","","","Commercial","6/20/2019"
"BARNFIELD BILLY R JR","GOODVIEW WAY  125","125","","032.10","000","125    03210 000","GOODVIEW PROP RESUB LOT 2B","2B","Commercial","4/26/2019"
"BARRETT MARCELLA A TR BMT UTA BRLT","BOSTRING DRIVE  113","160D","F","007.00","000","160D F 00700 000","TOWN AND COUNTRY EST","0007","Commercial","12/18/2023"
"BARRETT PAMELA KAYE TR PAMELA KAYE BARRETT REVOCABLE TRUST","VOLUNTEER DRIVE  144","159I","B","030.06","000","159I B 03006 000","A & J","1","Commercial","8/21/2024"
"BARRICKMAN STEPHEN R ETUX CHERYL R","MEADOWLAKE DRIVE  111","169O","D","007.00","000","169O D 00700 000","CHEROKEE WOODS SEC 10","1041","Commercial","4/16/2008"
"BASMA PROPERTY GROUP LLC","UNION PARK  351","113O","D","023.01","000","113O D 02301 000","FORD ADD #5","39-40,PO","Commercial","1/15/2026"
"BASMA PROPERTY GROUP LLC","TROTTERS ALLEY  605","115N","A","051.00","000","115N A 05100 000","CARELLTON PH8","363","Commercial","12/12/2024"
"BASMA PROPERTY GROUP LLC","SANTA ROSA DRIVE  115","124B","D","053.00","000","124B D 05300 000","","559","Commercial","4/30/2021"
"BASMA PROPERTY GROUP LLC","HENLEY LANE  1039","125M","A","065.00","000","125M A 06500 000","PRESTON PARK PH I","60","Commercial","7/20/2026"
"BASMA PROPERTY GROUP LLC","WESTGATE DRIVE  1051","135F","F","031.00","000","135F F 03100 000","PATTERSON FARMS PH 1","49","Commercial","3/25/2019"
"BASMA PROPERTY GROUP LLC","CLAREMONT COURT PVT  243","136K","G","044.00","000","136K G 04400 000","KNOLL AT FAIRVUE PH 1 SEC 2","67","Commercial","1/19/2021"
"BASMA PROPERTY GROUP LLC","KINGS KNOLL BLVD  140","136K","H","049.00","000","136K H 04900 000","KNOLL AT FAIRVUE PH 2","36","Commercial","7/20/2026"
"BASMA PROPERTY GROUP LLC","AMBASSADOR CIRCLE PVT  123","145","","044.03","024","145    04403C024","BRIDGEMILL AT INDIAN LAKE VILLAGE","24","Commercial","12/20/2018"
"BASMA PROPERTY GROUP LLC","EDGEWOOD DRIVE  175","164P","C","042.00","009","164P C 04200C009","WINDRIDGE REVISED","175","Commercial","1/20/2026"
"BASS PROPERTIES INC","WOODROW STREET WEST  122","113K","B","012.00","000","113K B 01200 000","F F LIGON ADDITION","7-14","Commercial","3/13/2008"
"BASS PROPERTIES INC","WOODROW STREET EAST  134","113K","C","008.00","000","113K C 00800 000","","","Commercial","11/30/2006"
"BASS PROPERTIES INC","NORTHVIEW AVENUE  714","113K","C","016.00","000","113K C 01600 000","LANGFORD HGTS. NO. 1","IST","Commercial","11/30/2006"
"BASS PROPERTIES INC","NORTHVIEW AVENUE  733","113K","D","006.00","000","113K D 00600 000","LANGFORD HEIGHTS ADD","IST","Commercial","11/30/2006"
"BASS PROPERTIES INC","VIRGINIA AVENUE  724","113K","D","015.00","000","113K D 01500 000","LANGFORD HGTS #1","IST","Commercial","11/30/2006"
"BASS PROPERTIES INC","WOODROW STREET EAST  219","113K","F","020.01","000","113K F 02001 000","LANGFORD HGTS #2","37","Commercial","7/10/2009"
"BASS PROPERTIES INC","WOODROW STREET EAST  207","113K","F","022.00","000","113K F 02200 000","LANGFORD HGTS. NO. 2","IST","Commercial","11/30/2006"
"BASTIAN JOHN S","EAST MAIN STREET  734","146","","065.00","000","146    06500 000","","","Commercial","6/10/2015"
"BATES VETERINARY PROPERTIES LLC","HARTSVILLE PIKE  1112","112","","037.00","000","112    03700 000","","","Commercial","9/28/2023"
"BATEY JOHN M","GRAPEVINE COURT  116","145O","C","009.00","000","145O C 00900 000","COLONIAL ACRES SEC.","0319","Commercial","1/11/1984"
"BATEY WALTER TRAYLOR","MACK ALICE DRIVE  187","135D","E","030.00","000","135D E 03000 000","SPRINGBROOK SEC 2 RES 55-56,81-82","44","Commercial","8/29/1989"
"BATEY WALTER TRAYLOR ETUX DARLENE","MACK ALICE DRIVE  201","135D","E","031.00","000","135D E 03100 000","SPRINGBROOK SEC 2 RES 27-54","27","Commercial","12/15/1995"
"BATEY WILLIAM PARKER","OLD SHACKLE ISLAND RD  184","159I","D","002.00","000","159I D 00200 000","NOKES HEIGHTS ADDN #2","1","Commercial","10/29/2019"
"BAUSELL EUGENE ETUX MONICA","31W HWY  2218","097","","046.01","000","097    04601 000","","","Commercial","4/8/1997"
"BAXTER ENTERPRISES","IMPERIAL BLVD  111","163C","F","002.00","012","163C F 00200C012","IMPERIAL POINTE CONDOMINIUM","B200","Commercial","2/28/2011"
"BBK INVESTMENTS","MAIN STREET WEST  405","126G","B","008.00","000","126G B 00800 000","","","Commercial","8/5/2008"
"BBK INVESTMENTS","MAIN STREET WEST  419","126G","B","009.00","000","126G B 00900 000","","","Commercial","8/5/2008"
"BCA INVESTMENTS LLC","VALLEY DRIVE  1011","120K","A","004.00","000","120K A 00400 000","NORTH POINTE PHASE I","3","Commercial","9/9/2021"
"BCA INVESTMENTS LLC","SUMNER MEADOWS LANE  111","144M","E","004.00","000","144M E 00400 000","SUMNER MEADOWS PH 1","4","Commercial","9/9/2021"
"BCG PROPERTES LLC","WEST MAIN STREET  351","163D","A","031.00","000","163D A 03100 000","C L POWELL","30-31","Commercial","2/27/2020"
"BCJ CONSULTING LLC","SOUTH RUSSELL STREET  605","033J","A","038.00","000","033J A 03800 000","EASTGATE CENTER SUB-","2-2","Commercial","5/27/2025"
"BCR HOLDINGS LLC","LOUISVILLE HWY  813","142","","014.00","000","142    01400 000","","","Commercial","7/11/2012"
"BCR HOLDINGS LLC","31W HWY  0","142","","015.00","000","142    01500 000","","","Commercial","7/11/2012"
"BEAR ARMY NASHVILLE LLC","MASON LANE  510","143I","A","019.00","000","143I A 01900 000","BARNETT ROLLING ACRES","39","Commercial","9/26/2024"
"BEATY CHARLES TR OF CTIST PARKS CHARLES C FT","WEST MAIN STREET  429","163C","F","008.03","000","163C F 00803 000","IMPERIAL SQUARE SEC 10","7","Commercial","4/10/2019"
"BECKER RICHARD A ETUX ELIZABETH A","SUSAN DRIVE  105","163L","D","003.00","000","163L D 00300 000","HICKORY VILLAGE SEC 1","90","Commercial","8/15/2013"
"BEL HENDERSONVILLE LLC C/O EATON VANCE REAL ESTATE GROUP","SPADELEAF BLVD  101","163E","B","003.01","000","163E B 00301 000","","","Commercial","12/16/2014"
"BELL ESTELA MENIE KABIGTING","CARTWRIGHT CIRCLE  1211","141D","A","024.00","000","141D A 02400 000","CARTWRIGHT REV","B12","Commercial","2/20/2003"
"BELL SONJA","OLD WESTMORELAND ROAD  129","033G","G","006.00","000","033G G 00600 000","CARTER SLOAN SUB","IST","Commercial","8/30/2024"
"BELVOIR PROPERTY LLC","ALBERT GALLATIN AVENUE E 150","113","","060.00","000","113    06000 000","ANDERSON PROP","6","Commercial","5/29/2025"
"BENNETT BRYAN BENNETT KIMBERLY ETUX","MIKE STREET  730","126H","A","012.00","000","126H A 01200 000","HOLLAND HGTS #2","IST","Commercial","8/25/2017"
"BENNETT RICHARD ALAN COOLEY JOHN M","MAIN STREET EAST  435","126D","B","022.00","000","126D B 02200 000","","","Commercial","12/28/2021"
"BENNIE JOE TRUSTEE","PUBLIC SQUARE  105","126C","F","022.00","000","126C F 02200 000","","","Commercial","6/6/2011"
"BERMUDEZ ANDRES EMILIO BERMUDEZ AMY ETUX","MCMURTRY ROAD  236","117","","062.16","000","117    06216 000","KENNETH CURTSINGER P","1","Commercial","5/7/2019"
"BERNUI MICHAEL & MELIINDA BERNUI","MAPLE DRIVE NORTH  100","159J","A","022.01","000","159J A 02201 000","SHOLODGE","3","Commercial","3/8/2023"
"BERRY BUILDERS INC","CLIF GARRETT DRIVE  138","077I","B","006.00","000","077I B 00600 000","CLIF GARRETT DRIVE S","6-6","Commercial","8/5/2026"
"BERRY KEVIN D DEERING SUSAN E","GRAPEVINE ROAD  104","145O","C","015.00","000","145O C 01500 000","COLONIAL ACRES SEC.","313","Commercial","11/30/2018"
"BERRYMAN JULIE A ETVIR JIMMY","ELLIS LANE  102","099G","A","005.00","001","099G A 00500 001","ELLIS SUB RESUB-ELLI","3A-3","Commercial","1/22/2013"
"BEST PROPERTY MANAGEMENT LLC %MILTON CURTIS","GLEN OAK BOULEVARD  107","144M","D","005.00","000","144M D 00500 000","TENTEX COMM PROP","3","Commercial","8/25/2004"
"BETHEL ROAD PROPERTY LLC","BETHEL ROAD  7747","118","","009.02","000","118    00902 000","","","Commercial","6/7/2021"
"BETHEL ROAD PROPERTY LLC","BETHEL ROAD  7743","118","","009.03","000","118    00903 000","","","Commercial","6/7/2021"
"BETHPAGE PROPERTY LLC","52 HWY  2716","030","","062.00","000","030    06200 000","OAK GROVE COMMUNITY","2","Commercial","2/28/2020"
"BFS RETAIL & COMM OPER LLC BRIDGESTONE AMERICAS C/O","MAIN STREET WEST  242","126C","G","027.00","000","126C G 02700 000","","","Commercial","11/27/2002"
"BFS RETAIL & COMM OPER LLC BRIDGESTONE AMERICAS C/O","MAIN STREET WEST  242","126C","G","028.00","000","126C G 02800 000","","","Commercial","11/27/2002"
"BGC PROPERTY HOLDINGS LIMITED LIABILITY","BLUEGRASS COMMONS BLVD  100","158A","B","003.00","000","158A B 00300 000","BLUEGRASS COMMONS 2ND RESUB 2,3","2","Commercial","3/31/2021"
"BHH REAL ESTATE MANAGEMENT LLC","25W HWY  1055","114","","044.00","000","114    04400 000","BRADLEY FARM","9","Commercial","4/13/2021"
"BHH REAL ESTATE MANAGEMENT LLC","25W HWY  1041","114","","045.00","000","114    04500 000","BRADLEY FARM S/D","8","Commercial","4/13/2021"
"BHH REAL ESTATE MANAGEMENT LLC","NASHVILLE PIKE  1160","125M","A","017.00","000","125M A 01700 000","","","Commercial","4/24/2020"
"BIBEAU JOSEPH CHARLES TR BIBEAU CAROL ANN TR","WATER AVENUE SOUTH  1315","135L","A","009.00","000","135L A 00900 000","DRIVERS LANE RELOCATION & NICHOLS LN EXT","42","Commercial","3/14/2018"
"BIG PLAY ENTERTAINMENT TENNESSEE LLC RAYMOND WOOLDRIDGE PRESIDENT","WEST MAIN STREET  460","160M","A","008.01","000","160M A 00801 000","","1","Commercial","4/29/2023"
"BIG STATION LLC ATTN DOV ER AKALEYNIK","BIG STATION CAMP BLVD  214","137","","008.10","000","137    00810 000","MCCAINS STATION COMM LOTS 4+5","5","Commercial","12/10/2024"
"BIGGS MARILYN SUE TR MARILYN BIGGS LIVING TRUST","BELVEDERE DRIVE NORTH  180","125M","A","022.00","018","125M A 02200C018","SUMNER CROSSINGS CON","18","Commercial","6/27/2024"
"BIGGS MARILYN SUE TR MARILYN BIGGS LIVING TRUST","BELVEDERE DRIVE NORTH  180","125M","A","022.00","019","125M A 02200C019","SUMNER CROSSINGS CON","19","Commercial","6/27/2024"
"BIGGS MARILYN SUE TR MARILYN BIGGS LIVING TRUST","BELVEDERE DRIVE NORTH  180","125M","A","022.00","020","125M A 02200C020","SUMNER CROSSINGS CON","20","Commercial","6/27/2024"
"BIGGS ROBERT BIGGS MARY ETUX","76 HWY  3455","057","","049.01","001","057    04901 001","","","Commercial","3/4/2022"
"BINGO PROPERTIES LLC","SOUTHBURN DRIVE  120","159A","M","010.00","000","159A M 01000 000","ROSEWOOD SEC 2","40","Commercial","11/8/2021"
"BINGO PROPERTIES LLC","BEECHWOOD COURT  110","160C","B","036.00","000","160C B 03600 000","HILLWOOD ESTS. SEC.","5","Commercial","11/8/2021"
"BINKLEY BILLY MICHAEL","LOCUST AVENUE NORTH  224","126C","A","008.00","000","126C A 00800 000","TOWN CREEK RE DEV S/","19","Commercial","2/8/2010"
"BINKLEY BILLY MICHAEL","MAIN STREET WEST  388","126G","A","021.00","000","126G A 02100 000","","","Commercial","2/10/2010"
"BINKLEY MIKE","LOCUST AVENUE NORTH  220","126C","A","007.00","000","126C A 00700 000","TOWN CREEK REDEVELOP","0018","Commercial","7/26/1999"
"BIRCKHEAD FAMILY LIMITED PARTNERSHIP","HANCOCK STREET  337","126O","D","004.01","000","126O D 00401 000","LACKEY PROP PH 3","23","Commercial","7/15/1999"
"BIRDWELL GRAVIS C ETUX RHONDA","MASON STREET  119","019P","A","010.00","000","019P A 01000 000","EVERGREEN SUB HWY 52","194","Commercial","6/4/2004"
"BIRDWELL GRAVIS C ETUX RHONDA","MASON STREET  121","019P","A","011.00","000","019P A 01100 000","EVERGREEN SUB HWY 52","195","Commercial","6/4/2004"
"BIRDWELL GRAVIS C ETUX RHONDA","MASON STREET  123","019P","A","012.00","000","019P A 01200 000","EVERGREEN SUB SEC 4-","196-196","Commercial","6/4/2004"
"BIRDWELL GRAVIS C ETUX RHONDA","MASON STREET  123","019P","A","012.01","000","019P A 01201 000","","","Commercial","4/25/2016"
"BIRDWELL GRAVIS C ETUX RHONDA","MASON STREET  120","019P","A","017.00","000","019P A 01700 000","EVERGREEN SUB SEC 4-","218-201","Commercial","10/22/2001"
"BIRDWELL GRAVIS C ETUX RHONDA","MASON STREET  118","019P","A","018.00","000","019P A 01800 000","EVERGREEN SUB HWY 52","202","Commercial","10/22/2001"
"BIRDWELL GRAVIS C ETUX RHONDA","MASON STREET  116","019P","A","019.00","000","019P A 01900 000","EVERGREEN SUB HWY 52","203","Commercial","10/22/2001"
"BISHOP RICHARD","SCOTT DRIVE  754","113G","D","014.00","000","113G D 01400 000","CLEARVIEW HGTS NO. 7","24","Commercial","12/20/2005"
"BKD GALLATIN LLC %BROOKDALE SENIOR LIVING INC","HANCOCK STREET  400","126P","J","015.01","000","126P J 01501 000","SOUTHWEST DEV PROP P","27","Commercial","1/22/2020"
"BKD GOODLETTSVILLE AL LLC","CALDWELL DRIVE  2025","143J","F","003.02","000","143J F 00302 000","NORTHCREEK BUSINESS PARK SEC 4","2","Commercial","2/27/2025"
"BKD GOODLETTSVILLE PROPCO LLC %BROOKDALE SENIOR LIVING INC C/O","BUSINESS PARK CIRCLE  3001","143J","F","008.00","000","143J F 00800 000","NORTHCREEK BUSINESS PARK SEC 7","19","Commercial","1/25/2019"
"BL PROPERTIES LLC","ORCHARD VALLEY CIRCLE  110","145I","E","016.00","000","145I E 01600 000","CREEKWOOD ESTS SEC 2","69","Commercial","5/31/2017"
"BL PROPERTIES LLC","RAIN DROP LANE  322","145I","E","055.00","000","145I E 05500 000","CREEKWOOD ESTS SEC 2","93","Commercial","10/19/2020"
"BL PROPERTIES LLC","RAIN DROP LANE  320","145I","E","056.00","000","145I E 05600 000","CREEKWOOD ESTS SEC 2","94","Commercial","5/19/2016"
"BL PROPERTIES LLC","PECK PLACE  1009","145M","C","015.00","000","145M C 01500 000","VILLAGES OF STONEYBR","65","Commercial","1/18/2022"
"BL PROPERTIES LLC","EAST MAIN STREET  221","159J","A","020.02","000","159J A 02002 000","MAPLE ROW CENTER SEC 1","5B","Commercial","11/21/2017"
"BLACK RICHARD D ETUX VERONICA","EASTLAND STREET WEST  574","113O","E","027.00","000","113O E 02700 000","MAPLE HILL BL C","LIST","Commercial","2/23/2023"
"BLACK ROBERT E ETUX BLACK ERICA H","LONG HOLLOW COURT  63","139","","001.00","001","139    00100 001","","","Commercial","7/20/2001"
"BLACK ROBERT E ETUX BLACK ERICA H","LONG HOLLOW COURT  57","139","","001.00","002","139    00100 002","","","Commercial","3/11/2004"
"BLACKMORE MITCHELL BLACKMORE BROOK E ETUX","TRIGG AVENUE NORTH  216","126C","E","025.00","000","126C E 02500 000","JACOBS RE SUB OF PAR","1","Commercial","8/9/2018"
"BLACKWELL PREPERTIES LLC","SUMMERLAKE PLACE  109","163D","E","019.00","005","163D E 01900 005","SUMMERLAKE SEC 2 PH 1","109","Commercial","6/7/2022"
"BLAIN DONNA L TR DONNA L BLAIN TRUST","HARRIS LANE  109","125","","044.00","000","125    04400 000","","","Commercial","6/22/2022"
"BLAIR ROBERT JR BLAIR EVAN ETUX","52E HWY  402","033G","G","001.01","000","033G G 00101 000","HOY KIRKHAM","2","Commercial","1/27/2022"
"BLAKELY AMBER","FREE HILL ROAD  106","160O","D","015.00","000","160O D 01500 000","","","Commercial","6/30/2021"
"BLAKELY AMBER","FREE HILL ROAD  106","160O","D","016.00","000","160O D 01600 000","","","Commercial","6/30/2021"
"BLANKENSHIP LESTER ETUX MARY","WATER AVENUE NORTH  159","126C","C","005.00","000","126C C 00500 000","","","Commercial","2/22/2001"
"BLANTON PROPERTIES LLC HOLLINGSWORTH OIL C/O","LOUISVILLE HWY  934","141","","046.00","000","141    04600 000","","","Commercial","11/23/2010"
"BLAYLOCK JAMES O TR JOB TRUST 2020","31W HWY  1660","099K","B","023.00","000","099K B 02300 000","JACKSON HEIGHTS","01-F","Commercial","9/29/2020"
"BLAYLOCK JAMES O TR JOB TRUST 2020","PEGGY COURT  123","099N","A","008.00","000","099N A 00800 000","JACKSON HEIGHTS","33","Commercial","9/29/2020"
"BLAYLOCK JAMES O TR JOB TRUST 2020","PEGGY COURT  125","099N","A","009.00","000","099N A 00900 000","JACKSON HEIGHTS","34","Commercial","9/29/2020"
"BLAYLOCK JAMES O TR JOB TRUST 2020","PEGGY COURT  127","099N","A","010.00","000","099N A 01000 000","JACKSON HEIGHTS","35","Commercial","9/29/2020"
"BLAYLOCK TIM ETUX LYNDER BLAYLOCK","BOYERS AVENUE  325","126C","P","013.00","000","126C P 01300 000","","","Commercial","3/8/1995"
"BLEVINS LESTER STEVE","NORTH BROADWAY  0","033A","A","031.08","000","033A A 03108 000","JIM CALLOWAY HWY 109","2A-2","Commercial","7/17/2002"
"BLG INVESTMENTS LLC","BENTREE COURT  103","164C","D","009.00","000","164C D 00900 000","BENT TREE","38","Commercial","3/10/2021"
"BLG INVESTMENTS LLC","BREAKWATER NORTH  110","164D","D","021.00","000","164D D 02100 000","BREAKWATER SEC 2","32","Commercial","3/1/2021"
"BLG INVESTMENTS LLC","ISLAND DRIVE  207","164N","B","015.00","000","164N B 01500 000","INDIAN FOREST SEC 2","74","Commercial","3/1/2021"
"BLG INVESTMENTS LLC","LAKESIDE PARK DRIVE  256","164P","B","022.00","000","164P B 02200 000","WALNUT HILLS ESTATES SEC 7","46","Commercial","3/1/2021"
"BLG INVESTMENTS LLC","LAKE TERRACE DRIVE  207","169K","A","004.00","000","169K A 00400 000","CHEROKEE WOODS SEC 7 PT 1","154","Commercial","3/1/2021"
"BLIND FAITH PROPERTIES LLC","31W HWY  2780","097","","001.00","000","097    00100 000","","","Commercial","12/23/2025"
"BLITTLE TINA MARIE BLITTLE CHARLES","PERRY STREET  129","127A","C","033.00","000","127A C 03300 000","EAST MEAD S/D","0002","Commercial","9/28/2021"
"BLUE GATE SHADY COVE OWNER LLC","SHADY COVE ROAD  1115","128","","015.00","000","128    01500 000","","","Commercial","6/18/2025"
"BLUE GATE SHADY COVE OWNER LLC","SHADY COVE ROAD  0","128","","015.00","001","128    01500 001","","","Commercial","6/18/2025"
"BLUE HOUSE INVESTMENTS LLC","NASHVILLE PIKE  1185","125M","B","006.00","000","125M B 00600 000","LELAND HEIGHTS","4","Commercial","2/22/2023"
"BLUEGRASS YACHT & COUNTRY CLUB","EAST MAIN STREET  550","159D","A","023.00","001","159D A 02300 001","","","Commercial","6/8/1965"
"BLUEGRASS YACHT COUNTRY CLUB","EAST MAIN STREET  535","159D","A","023.00","002","159D A 02300 002","","","Commercial",""
"BNL PROPERTIES LLC","PRINCE ST  125","126C","C","016.00","000","126C C 01600 000","MANOR","2","Commercial","7/28/2020"
"BNTR SFR OWNER LLC","EMMETT DRIVE PVT  224","077","","002.00","013","077    00200 013","HONEY RUN","224","Commercial","10/4/2022"
"BOBEL RAYMOND LAUREN ETUX MELINDA G","ROCKLAND ROAD  339","160","","052.02","001","160    05202C001","WESLEY PROPERTY","2","Commercial","12/30/1986"
"BOGER DAVID","ROLLING ACRES DRIVE  107","097E","C","013.00","000","097E C 01300 000","ROLLING ACRES SEC 1","12","Commercial","12/6/2018"
"BOND STREET FUND 16 LLC %MICHAEL D REYNOLDS C/O","INDIAN LAKE BLVD  271","145","","097.00","000","145    09700 000","INDIAN LAKE VILLAGE","28","Commercial","4/20/2018"
"BONDS DONALD M SR BONDS EVELYN S ETUX","INDIAN LAKE BLVD  263","145","","070.04","000","145    07004 000","INDIAN LAKE VILLAGE-","21-21","Commercial","2/21/2011"
"BONDURANT BRYAN W","MAIN STREET WEST  476","126G","A","016.00","000","126G A 01600 000","","","Commercial","1/12/1998"
"BONDURANT BRYAN W","MAIN STREET WEST  472","126G","A","016.01","000","126G A 01601 000","","","Commercial","1/12/1998"
"BONDURANT BRYAN W","MAIN STREET WEST  450","126G","A","017.00","000","126G A 01700 000","","","Commercial","1/12/1998"
"BONDURANT BRYAN W","MAIN STREET WEST  450","126G","A","017.01","000","126G A 01701 000","","","Commercial","1/12/1998"
"BONHAM HILLARY TR CREATIVE VENTURES TRUST JC","LONG HOLLOW PIKE  401","143","","067.00","000","143    06700 000","JAMES SPEAKMAN'S DIV","1","Commercial","6/1/2023"
"BONNER SUSAN DARLENE ETVIR EARL B JR","231S HWY  1170","067","","028.00","001","067    02800 001","","","Commercial","3/3/2003"
"BOOMA LLC","52W HWY  235","033H","H","017.00","000","033H H 01700 000","","1","Commercial","4/30/2020"
"BORDERS JACKIE","HERSHAL LYLES ROAD  1524","006","","019.00","001","006    01900 001","","","Commercial",""
"BORDERS JACKIE ODELL","HERSHAL LYLES ROAD  0","006","","020.01","001","006    02001 001","","","Commercial",""
"BORDERS JEAN H","FRANKLIN STREET EAST  132","126C","C","010.00","000","126C C 01000 000","","","Commercial","6/30/1997"
"BOWLES JEAN P PATTERSON WILLIAM C JR TRS OF","PUBLIC SQUARE  118","126C","F","009.00","000","126C F 00900 000","","","Commercial","2/25/2020"
